subID,session_id,condition,category,num_strokes,draw_duration,mean_intensity,age,filename,age_numeric,site
010919_3,photodraw_e21547062251659,S,airplane,4,18.926,0.0359733737244898,age5,S_airplane_sketch_age5_CDM_photodraw_e21547062251659.png,5,CDM
IPAD3_THU5M7,Tsinghua_photodraw_production1573784627069,P,airplane,8,30080,0.025769292091836735,NA,P_airplane_sketch_age5_IPAD3_THU5M7.png,5,THU
111418_3,photodraw_e21542223602317,P,bike,7,11.862,0.038763552295918366,age5,P_bike_sketch_age5_CDM_photodraw_e21542223602317.png,5,CDM
IPAD4_THU5F6,Tsinghua_photodraw_production1573783407261,P,bike,13,30102,0.07661033163265306,NA,P_bike_sketch_age5_IPAD4_THU5F6.png,5,THU
111418_5,photodraw_e21542225408593,S,bird,16,18.412,0.03471779336734694,age5,S_bird_sketch_age5_CDM_photodraw_e21542225408593.png,5,CDM
IPAD1_THU5F3,Tsinghua_photodraw_production1573780408443,P,bird,10,30153,0.034877232142857144,NA,P_bird_sketch_age5_IPAD1_THU5F3.png,5,THU
121418_1,photodraw_e21544819304302,P,car,17,27.476,0.07378029336734694,age5,P_car_sketch_age5_CDM_photodraw_e21544819304302.png,5,CDM
IPAD2_THU5M01,Tsinghua_photodraw_production1573778450764,S,car,10,24360,0.06816007653061225,NA,S_car_sketch_age5_IPAD2_THU5M01.png,5,THU
111218_5,photodraw_e21542053241209,S,cat,11,21.378,0.046974649234693876,age5,S_cat_sketch_age5_CDM_photodraw_e21542053241209.png,5,CDM
IPAD4_THU5F6,Tsinghua_photodraw_production1573783407261,P,cat,17,30107,0.06068638392857143,NA,P_cat_sketch_age5_IPAD4_THU5F6.png,5,THU
111218_1,photodraw_e21542047659207,P,chair,4,9.774,0.051638233418367346,age5,P_chair_sketch_age5_CDM_photodraw_e21542047659207.png,5,CDM
IPAD4_THU5F2,Tsinghua_photodraw_production1573779925870,S,chair,4,27247,0.039540816326530615,NA,S_chair_sketch_age5_IPAD4_THU5F2.png,5,THU
111218_1,photodraw_e21542047659207,S,cup,1,7.039,0.03667091836734694,age5,S_cup_sketch_age5_CDM_photodraw_e21542047659207.png,5,CDM
IPAD5_THU5M9,Tsinghua_photodraw_production1573786717640,S,cup,2,30272,0.017159598214285716,NA,S_cup_sketch_age5_IPAD5_THU5M9.png,5,THU
112818_1,photodraw_e21543430495947,S,hat,2,4.042,0.01845503826530612,age5,S_hat_sketch_age5_CDM_photodraw_e21543430495947.png,5,CDM
IPAD4_THU6F4,Tsinghua_photodraw_production1573781585420,P,hat,1,21152,0.016880580357142856,NA,P_hat_sketch_age5_IPAD4_THU6F4.png,5,THU
